Date,Open,High,Low,Close,Volume,Market Cap
20-Sep-17,0.05 ,0.06329 ,0.05025 ,0.05720 ,2091780.00 ,10981500.00 
21-Sep-17,0.06 ,0.06613 ,0.05414 ,0.05991 ,2031410.00 ,12141400.00 
22-Sep-17,0.06 ,0.06851 ,0.05864 ,0.06209 ,2762010.00 ,12754000.00 
23-Sep-17,0.06 ,0.06577 ,0.05767 ,0.06437 ,1224490.00 ,13249600.00 
24-Sep-17,0.06 ,0.06437 ,0.06018 ,0.06250 ,656492.00 ,13780900.00 
25-Sep-17,0.06 ,0.08472 ,0.06251 ,0.08303 ,3651960.00 ,13400900.00 
26-Sep-17,0.08 ,0.08670 ,0.07720 ,0.08220 ,2691660.00 ,17949000.00 
27-Sep-17,0.08 ,0.10459 ,0.07928 ,0.10459 ,3765250.00 ,17618100.00 
28-Sep-17,0.10 ,0.15058 ,0.10381 ,0.13600 ,14456100.00 ,22228400.00 
29-Sep-17,0.14 ,0.13896 ,0.11082 ,0.12731 ,8996360.00 ,29491100.00 
30-Sep-17,0.13 ,0.14443 ,0.12536 ,0.13585 ,4098360.00 ,27053800.00 
01-Oct-17,0.14 ,0.13623 ,0.11344 ,0.11344 ,3977390.00 ,29130100.00 
02-Oct-17,0.12 ,0.13441 ,0.11610 ,0.12236 ,4086520.00 ,24861900.00 
03-Oct-17,0.12 ,0.12463 ,0.08753 ,0.09589 ,9463720.00 ,26253100.00 
04-Oct-17,0.10 ,0.10278 ,0.08462 ,0.08473 ,4996980.00 ,20588500.00 
05-Oct-17,0.09 ,0.08583 ,0.07106 ,0.07719 ,3806840.00 ,18225000.00 
06-Oct-17,0.08 ,0.09909 ,0.07663 ,0.09073 ,5546440.00 ,16479300.00 
07-Oct-17,0.09 ,0.09277 ,0.08134 ,0.08303 ,1855250.00 ,19474700.00 
08-Oct-17,0.08 ,0.08585 ,0.07299 ,0.07614 ,1616150.00 ,17773200.00 
09-Oct-17,0.08 ,0.08077 ,0.06558 ,0.06856 ,1170480.00 ,16149300.00 
10-Oct-17,0.07 ,0.07562 ,0.06468 ,0.06897 ,914740.00 ,14719400.00 
11-Oct-17,0.07 ,0.09091 ,0.06847 ,0.08497 ,1885380.00 ,14915300.00 
12-Oct-17,0.09 ,0.12298 ,0.08295 ,0.10146 ,11346700.00 ,18341200.00 
13-Oct-17,0.10 ,0.10122 ,0.08522 ,0.09171 ,2944470.00 ,21662300.00 
14-Oct-17,0.09 ,0.10546 ,0.08942 ,0.09515 ,2607530.00 ,19702900.00 
15-Oct-17,0.10 ,0.10333 ,0.08705 ,0.09190 ,1723680.00 ,20626300.00 
16-Oct-17,0.09 ,0.09393 ,0.08680 ,0.09189 ,1597390.00 ,19824000.00 
17-Oct-17,0.09 ,0.09767 ,0.08768 ,0.09272 ,2072230.00 ,19690400.00 
18-Oct-17,0.09 ,0.09239 ,0.08265 ,0.09003 ,1014820.00 ,19841100.00 
19-Oct-17,0.09 ,0.09243 ,0.08581 ,0.08718 ,1195660.00 ,19228700.00 
20-Oct-17,0.09 ,0.08922 ,0.07918 ,0.08134 ,1402320.00 ,18750900.00 
21-Oct-17,0.08 ,0.08257 ,0.06823 ,0.07284 ,1253990.00 ,17277600.00 
22-Oct-17,0.07 ,0.08659 ,0.06799 ,0.07201 ,2529310.00 ,15777900.00 
23-Oct-17,0.07 ,0.07286 ,0.05767 ,0.05963 ,1390870.00 ,15467300.00 
24-Oct-17,0.06 ,0.08248 ,0.05704 ,0.07623 ,4241850.00 ,12810100.00 
25-Oct-17,0.08 ,0.08244 ,0.06955 ,0.07226 ,2444050.00 ,16459100.00 
26-Oct-17,0.07 ,0.07724 ,0.06624 ,0.06736 ,1128980.00 ,15524900.00 
27-Oct-17,0.07 ,0.07303 ,0.06724 ,0.06813 ,398564.00 ,14506700.00 
28-Oct-17,0.07 ,0.06973 ,0.06423 ,0.06535 ,310932.00 ,14829200.00 
29-Oct-17,0.07 ,0.06726 ,0.06260 ,0.06294 ,371094.00 ,14137100.00 
30-Oct-17,0.06 ,0.06772 ,0.06223 ,0.06741 ,381998.00 ,13476800.00 
31-Oct-17,0.07 ,0.07975 ,0.06701 ,0.06812 ,2630210.00 ,14450800.00 
01-Nov-17,0.07 ,0.07237 ,0.06429 ,0.06561 ,1097610.00 ,14659100.00 
02-Nov-17,0.07 ,0.06752 ,0.04890 ,0.05710 ,1446490.00 ,14139700.00 
03-Nov-17,0.06 ,0.06037 ,0.05330 ,0.05974 ,604209.00 ,12570500.00 
04-Nov-17,0.06 ,0.06188 ,0.05661 ,0.06070 ,635507.00 ,12871900.00 
05-Nov-17,0.06 ,0.06238 ,0.05792 ,0.05980 ,360177.00 ,13136100.00 
